# Dataset used for sentiment analysis project
marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,10641823,R1WII4HSV3PWHI,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Very pleased.,"I have had many Kindles in my family over the past few years and have gifted several as well. This Kindle, so far, surpasses all previous models. Very pleased.",2015-04-27,1
US,2636421,R1TFLJF1G4G88P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love my Kindle. It is clear and reading my books is a delight. The music sound clear. As I said before I love my Kindle. ..,2015-04-27,1
US,11353865,R3JO49ZDHB2058,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Kindle Powder,I am a Newbie Kindle user. Since I left IBM it was easy to figure the Kindle Fire.<br />I Love ❤ both.<br />Arivle L. Griffin,2015-04-27,1
US,52200342,R1OSQ1WPEAD7KX,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,4,N,Y,Serious Problems----Returned!!,"After about two days usage the screen locked up and not only could I not change screens, I couldn't  shut it off !  I've had several Kindles and was pleased with them----no problems so I assume that this problem is just an isolated issue.  I have returned it for my money back.  Apple I-Pad mini is a better buy.",2015-04-27,0
US,6645814,R3J4HKEZ4Q2ITW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,... for my 5 year old and she is so happy with the new,The kindle 7 was a upgrade for my 5 year old and she is so happy with the new features,2015-04-27,0
US,47319224,R3IWEGVQOT0PGU,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Great, watch it a lot.",2015-04-27,1
US,27251784,RN1M8YIFT0F5U,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love this tool!,"I thought the 6 was pretty good for talking my art classes, but then when Amazon dropped the price a few weeks back, for just a day or so, my honey got this one for me....I am so glad, it is faster, and the screen is considerably bigger, which makes my art classes better, and easier to see.  I love this one much more than the 6, which is good, because he has co-opted the 6....which is just fine with me.  I find it difficult to read on the back lit models, 6 and 7 (unlike plain Kindles, which i will always love) but I found that by making the background black and using white letters it doesn't hurt the eyes.  So if others with old eyes have problems, give this a try.  Thank you Amazon, with this handy tool my life has expanded, and my classes are more satisfying!",2015-04-27,1
US,26881168,R1KIH5P5DZKWQO,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,love it. it was a gift to him from ...,"My son,with special needs,love it.it was a gift to him from his Boss",2015-04-27,1
US,49650855,R3760MPXPLUJ0O,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,2,N,Y,Five Stars,Wonderful device.,2015-04-27,1
US,43609534,R2LCI6J4O40X8H,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,5,N,Y,One Star,This is not what I that's it was returned it,2015-04-27,0
US,1505252,R18B8AOCUA2YMF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Daughter is Happy!!!,Present for my daughter she is happy ! Say's the back lite of the screen really helps reading with poor eye sight .,2015-04-27,1
US,16168572,RWQICT4VL4YEM,B00LCHN19C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,but I still like it. I thought it would be bigger than ...,"Not a lot of difference from my Kindle Fire except the addition of a camera, but I still like it. I thought it would be bigger than the Fire.",2015-04-27,1
US,31081632,R1VNMVWTG3XJEQ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,6,N,Y,One Star,Not very happy,2015-04-27,0
US,16513707,R3I4RW4T1RAP47,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,4,N,Y,nOT WHAT i WANTED!,"I DON;T MIND THE ADS ON THE SCREEN WHEN YOU FIRST TURN IT ON BUT AFTER EVERY GAME AND ANYTIME YOU DO ANYTHIG. iT'S DIFFICULT TO PRESS THE TINY X WAY UP IN THE CORNER. I HAD SO MUCH FUN WITH THE FIRST ONE, THIS ONE IS ANNOYING. I DIDN'T KNOW IF YOU CHOSE THE CHEAPER PRICE THIS WOULD HAPPEN. I DO ALMOST HATE IT,",2015-04-27,0
US,22953781,R34HT663IQ6WT3,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,great device. looks and sounds beautiful!,2015-04-27,1
US,817580,R3JZCY121J38K1,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,my son loves this tablet.,2015-04-27,1
US,38581492,R4GYOD8EFHMS6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Great buy for the money.,2015-04-27,1
US,19469626,R2G4GIJ2QPSA46,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it so far,2015-04-27,1
US,36802084,RWOG40GWOGUTN,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Kids love this and the wife uses it a lot too.,2015-04-27,1
US,44223410,R1369EEQPVR8O4,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Great table even better price!,2015-04-27,1
US,30339191,RZGH6YM2JCBRV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,So far so good. I wish they had better instructions,Just got it.  So far so good.  I wish they had better instructions.,2015-04-27,1
US,43460874,R37BPRDEEJPY3F,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,kindle fire awesome,"The kindle fire is exactly what I was hoping it would be. I love using it for emails,Facebook, movies and lots more.",2015-04-27,1
US,17376126,RNLMGNN6A69YP,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,8,N,N,SAD SAD SAD!!,So far 100% of my orders has been very<br />DIS-SATISFACTORILY and very DISAPPOINTING!  Wrong colors and damaged goods.,2015-04-27,0
US,29126458,RH9HK20S2OIFL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,4,N,N,Great when it works but thats not for very long,ive had one for roughly 1 1/2 years and its now an oversized paper weight. the software is all but completely dead i tried to turn it on and watch a movie but the responce and loading times were so slow this took nearly 15 minutes then the video browser crashed. personnally i think amazon makes their products so that they become useless very quickly forcing you to spend more money and upgrade as ive had 3 tablets die on me each within 2 1/2 years. when they work theyre great but the actualy lifespan of the product is astoundingly poor to sumerize,2015-04-27,0
US,12069313,R1C1ARV6WZXVE1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-04-27,1
US,14215952,R3GSVXD8VJ1J9G,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,N,Kindle Fire no longer compatible with Zinio online magazine app,"OK.  So I've had my Kindle Fire for a while now and have been moderately happy with it.  Having now used an iPad, I will say it is not nearly as user friendly (but I didn't expect it to be for the price).  I've read plenty of books, enjoyed my magazines. etc.  But suddenly Zinio (the digital publication company where my beading magazines reside) is no longer compatible with my Fire.  According to Zinio this is because their app wasn't accepted into the Amazon Store.  Oh, and the work around at Zinio help doesn't work.  Come on guys!  Why can't all of you corporate bigwigs get your acts together and just get along??  And guess what?  Zinio still works with Apple products.  The whole reason I went with the fire was because of it's price and because I would be able to take my magazines with me wherever I went.  Now that isn't possible except on my iPhone (which is too small to enjoy the beautiful photos and the instructions with diagrams) So I guess I'll just pony up the extra bucks for an iPad! Nice going Amazon and Zinio, I think you've both lost at least one customer over this one!",2015-04-27,0
US,16863023,R2Y194W443N27W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"Getting my first tablet, this was the logical choice ...","Getting my first tablet,this was the logical choice.Amazon prime is my go to shop every time.",2015-04-27,1
US,4270289,R2T14BBMSLAUP2,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"this is what i was looking for the, size  and the screen and color thank you so much-Andrea",2015-04-27,1
US,36411272,R1ATPRO6LM9LOD,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,3,N,N,So Disappointed,"I purchased my Fire HD7  from QVC....loved the presentation, they made it sound so easy to set up.They even e-mailed me a video  explaining the two simple steps to get started......I was so excited to get my new Fire when it arrived , I watched the 45sec. video again only to find my device wouldn't work. So I eventually called tech service # and after almost 2 hrs. on the phone I was finally able to use my new purchase. After so much stress setting the thing up my excitement had turned sour towards the damn thing.......The apps that were suppose to be already set up; were not.  I'm still considering sending this back due to false advertising.",2015-04-27,0
US,2290255,RY22WVTCTC0Y0,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Really is very good device  I like it,2015-04-27,1
US,28184583,RUIDSE7F3FSA5,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Everything so far is good.  Thanks,2015-04-27,1
US,45088028,R1N8BLIZMOVKPV,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great product,Happy with this purchase.,2015-04-27,1
US,41640679,R1XYU453I8C2JT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,Difficult for programming apps with Google App Inventor,"I got them so my students could create apps using Google App Inventor, but I was not aware that Amazon and Google could not play nice together. The hoops I am trying to jump through so these tablets are not a waste of money is time consuming and tedious. And I'm not so sure it will work in the end. I would not purchase these again for my classroom use.",2015-04-26,0
US,3546433,R4JDFRV99T2K5,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,The best!,"I love my Fire HD 7!  It is light, transportable and powerful. Does everything and more than I expected. Would highly recommend it to everyone! And thank you QVC for payment options!",2015-04-26,1
US,24529846,R1KOKI4NI0IWPT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Great replacement.,2015-04-26,1
US,51842095,R1J5N31DQB8YPT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,3,13,N,N,Stay away from Fire tablets!,"Amazon's Fire OS is complete and utter junk. The user interface is unusable at best.  As far as tablets go, who cares what the camera specs are (unless you are making a Skype call - seriously, no one uses a tablet to take pictures, do they?)  Try to do some basic things and you'll see that Amazon's services just fall on their face.  For instance, try getting a playlist imported from iTunes with Amazon Music Importer (of which only 250 songs are free to upload).  You can't - at least not preserving the order of the playlist (both Google and Microsoft have had apps that do this and keep things in tact for years - where has Amazon been?).  The apps that are available via Amazon's app store are only a smidgen of what is available in Google's Play Store.  And cloud storage is what Amazon is boasting about?  Please - both Google and Microsoft offer just as good if not better cloud-based services.  Stay away from this device at all costs.  Until Amazon learns how to write good software, their services and devices are going to continue to suffer (and you are going to have to deal with the pain).",2015-04-26,0
US,32544479,RY93O8BRKU4NG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,very pleased,"Awesome, love it. This my 4th kindle. I have only had trouble with the connection with charging on my kindle fire, with fast and courteous service.I replaced it with this one and it's great.",2015-04-26,1
US,2077092,R28HVSHL8A17HN,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,it was just what i was looking for.would reccomend it for everyone.,2015-04-26,1
US,9566704,RYKRRW9I2NVD1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great First Tablet for Gramma!,Loved this tablet!  So easy to use!  So cute and fits great I. My handbag!,2015-04-26,1
US,21742620,R3BILEU5TFV4GX,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,4,4,N,Y,2 Fires are better than one,This was a replacement for a lost one that was hiding so now there are 2.  The price and delivery was excellent.  Size is convenient and battery life is way beyond my the laptop's.,2015-04-26,1
US,18797295,RYS4IHRSFE94C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,Not Great,"I usually love Amazon products but this just isn't a good tablet.  My main issue is that you can't mirror image this wirelessly with FireTV.  It requires an additional micro HDMI cable and it's just inconvenient and a pain. This just doesn't make a lot of sense.  Why build something that doesn't have the same capabilities with FireTV as even my Android phone does?  I've read the HDX model is much better so maybe look at that one but if you've ever owned any other tablet, you're not going to like this one.  It's too basic.  I can see this one being good for travel or children but that's about it.",2015-04-26,0
US,36303057,RXGVWI30HRHX4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,For the special price a great deal!,2015-04-26,1
US,2583045,R25Y4E0MUE5WQJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,2,N,Y,Two Stars,I was expecting the fire to have more popular apps,2015-04-26,0
US,14878223,RLI0HIUMS4N9T,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,Need to replace.,"Will be returning for replacement.  It had been working wonderfully, but no longer is.  Will no longer take charge. With any luck replacement will work fine.",2015-04-26,0
US,7764001,R2WFIT6VA0LAIM,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,This works out very well for our needs. We have older 8.9 and this 7&#34; fire seems faster.,2015-04-26,1
US,36899053,RXR3UY41004VI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,5,N,N,I have to say that I liked this the second I turned it on,"I have to say that I liked this the second I turned it on. I did not however like the fact that you have to plug it in from the top. I felt like the cord was not long enough and it was so inconvenient to charge. Also, I'm trying to figure out why this is suppose to be an HD. I'm not that impressed with the picture quality. Watching videos on youtube is a nightmare. Everything looks blurry. I see better with my Galaxy Note Edge. I am thinking about returning this item. I'm really not that impressed.",2015-04-26,0
US,31413676,R3ROF7TX7JHXM4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,Regretting this purchase.,"I didn't like the idea of only having 8 gigs, which really meant around 4, but I could not believe that by day two of putting VERY little onto it I was out of room without having close to the apps I would want on it. So do I keep it and use it strictly as a streaming slab? Also, worst UI ever.",2015-04-26,0
US,23103809,REA02KCT6Y65J,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,Y,Would buy again!,Love it!! I love the larger screen and all of the features. Would recommend to anyone.,2015-04-26,1
US,46103425,R27KIZ0ZOVS0V1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,2,N,Y,will return item and keep looking for more satisfactory tablet!!,screen keeps switching vertical to horizontal without me moving the tablet--needs battery charge too often--,2015-04-26,0
US,13917211,R3BUKXKFSMWB8Y,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,"Like it, so far I've watched 2 movies","Like it, so far I've watched 2 movies, downloaded about 20 songs, a book, and a card game.  Only had it one week so I'm still learning my way around on it.  I ordered for my wife to use but so far I haven't given her much of a chance to use it I'll probably wind up ordering another for myself.",2015-04-26,1
US,20037251,R1KSH5DJPTZ0OV,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,front and rear camera and all the other features I like. Small enough to fit in my pocketbook and ...,"This Kindle was just what I wanted, front and rear camera and all the other features I like. Small enough to fit in my pocketbook and not to heavy. I have another kindle no front camera and to large for my pocketbook and heavy.",2015-04-26,1
US,21342628,R4TK4D97NOLA5,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,Very annoying. This one looks exactly like the last,"I am conflicted about this Fire HD. I had the last version, and it was starting to mess up- powering off by itself and not able to turn it back on for awhile, and if I was listening to music or watching a video, the sound would &#34;click&#34;, and go way down if a friend posted something on Facebook. Very annoying.<br />This one looks exactly like the last, only with a camera added.<br />The bad part of this version is it won't play videos off of Facebook(the screen stays black), and the videos on You Tube that were fine on my old Fire look terrible, so I find myself frustrated . Even my very old phone has better quality video than this Fire. It might have something to do with no flash player anymore. I regret having bought it, but it was on sale, and the camera was a plus. I haven't tested it out to see if the camera visuals are as poor as the rest. If so, I will be really ticked off.",2015-04-26,0
US,17502325,R2C7B75GXZBSIC,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,Great,2015-04-26,1
US,25138175,R2S7W6G4879D5H,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love the fire hd,Love the fire hd..however I wish it would tell me if I've already read a book before I have to download:),2015-04-26,1
US,23167897,R9ZTZ6R3BTFXQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,3,4,N,Y,It needs UI navigation improvements,"This tablet is fast and works pretty well. For the price I paid its very hard to beat. The one thing I don't like about it is the way the UI works. There is no home button like on an apple device, so learning to use it takes some hunting around. It does have child profiles which is a bonus, but enabling that functionality further frustrates navigation. Just logging off one profile and onto another is not intuitive at all. You can log off the child profiles but there is no log off from the non-child profiles, you just lock the device, wake it up and then select the profile icon for the main user and then are presented with the other profiles as options. Very counter-intuitive. It would be better to have all profiles presented on the unlock screen. To Amazon's credit, the device pulled my kids profiles off my FireTV account with a single question/answer. Besides the UI issues which one can eventually learn, the device has excellent sound (stereo too), excellent screen resolution and color and snappy performance for games, video, browsing and other functions. I streamed a movie from my Prime account and it started instantly and ran smoothly and I have an older router and many wireless devices. I would give it 5 stars were it not for the clunky UI navigation issues. I suspect Amazon is not done tinkering with it and will probably introduce nav improvements. Even if they don't, once you get used to the way it works its a pretty good little tablet.",2015-04-26,0
US,52817401,R3218CAFDELBHQ,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,2,2,N,Y,I love my kindle,"My 3rd Fire.  Each one just gets a little bit bigger, holds more Stuff.  Hard to see it go on sale today for just $99 though, month ago i spent $140. :(",2015-04-26,1
US,43219292,R86ONU200TJKM,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"like the size , easy to read",Happy with the Fire,2015-04-26,1
US,50821900,RLF3LTSU6OOVR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love it,"great clear images, easy to use, great value",2015-04-26,1
US,47210376,R169ZRDXB55BAN,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Seems great so far,2015-04-26,1
US,11267783,R3KKW39NNP2M4U,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,5,N,N,Amazon cannot manage simple billing - wasting my time - world's largest retailer ha - product good,see my review for the amazon store card.  get it together amazon.. learn how to bill a monthly payment of under $30.00,2015-04-26,1
US,9427292,R1ETY2EWU24WSN,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Fire HD 7,Fire HD 7.  This Kindle is a big improvement from my first Kindle.  It's nice to have a much longer batter life.  My only complaint is that when I first turned on the unit the instructions were in Chinese.  I had to call Amazon and we spent almost an hour getting the unit into English.  The lady at Amazon was just wonderful.  So patient with me.  Actually she said she had never heard of that problem in the past.,2015-04-26,1
US,2735495,R3HYY2HQJO7QAT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,2,N,Y,Five Stars,Love my New Fire HD 7 kindle 😀,2015-04-26,1
US,48708694,R1S4ASMSW1OJAA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,2,N,Y,Five Stars,I love this Kindle…😀,2015-04-26,1
US,33476481,ROCRO78DKUEUI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,2,7,N,N,Too much glare to use as a Reader.,I do not need a tablet. I have had a Kindle reader for many years and that is what I have always been happy with. I am returning the Fire for a Paperwhite.,2015-04-26,0
US,1571305,R2I6OL4CQ4HT1K,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Very good tablet. love the resolution,Very good tablet .love the resolution.Needs more GB or a Card Slot .  K.G.,2015-04-26,0
US,16754022,R3PTCWX3YM4IUB,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,3,3,N,N,Extremely pleased with item and seller,Item arrived very quickly and is very high quality!  Extremely pleased with item and seller! No issues whatsoever! I would highly recommend both the product and the merchant.,2015-04-26,1
US,786448,R1HC1LGB8V8CMG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,amazing technology at my fingertips,"versatile, amazing technology at my fingertips.",2015-04-26,1
US,49803677,R2X5GVIXT82OF5,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,What's not to love.,2015-04-26,1
US,23316016,R3TYG3Q6X1AZ57,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,2,2,N,Y,"The fire HD is a very good tablet, I give it 4 stars","The fire HD is a very good tablet, I give it 4 stars; my #1 complaint is the sound. The sound coming out of the fire HD, in my opinion is very poor; you have to crank the volume all the way up to get a sensation of a low to mid volume. I try to listen to anything in my car while I’m driving and I can hardly hear it. I went ahead and purchase JBL Charge 2 Bluetooth portable speaker, which I tested in the store and performed very good. The sound is much better now, but if I’m on the highway I still need to crank the volume all the way up on both the tablet and the speaker. I tried the same speaker with my Blackberry phone and it sounds much louder with only half the volume. Another problem I encounter was that I try to pair it with the Bluetooth in my 2013 Acura MDX put it did not work. I guess because is not a phone and my MDX’s system is looking for a phone to pair with. I’m still learning how to use the table. I have a Bible audiobook and can’t choose a particular Book chapter and verse if I wanted to. I thought that with an audiobook you could do this. Any way I still love the tablet I think is very powerful and fast. Videos from Amazon and Netflix look amazing. Spotify work flawlessly and very fast. I will sill recommend the Fire HD 7.7” table",2015-04-26,1
US,42368179,R95J36ZV3MRZ7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,4,N,Y,with the super slashed price,"I bought one of these back when they first came out to replace a regular Fire and ended up sendingit back because it wasn't all that different from the original.  Just this week, with the super slashed price, I bought this newest generation and sent it back too.  It is just too bulky for me.  I would think that now, several years after the original Fire that technology would allow for a slimmer product.  I have an 8.9&#34; Fire HD that is less bulky than this 7&#34; one.  Strange, I know.  So, I'll just keep my trusty old original.  I can't really comment on HD screen comparison with non-HD because I only had it on briefly, maybe 5 minutes, I was that disappointed with it.",2015-04-26,0
US,2658139,R12VPA14HID5AV,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Excellent. Still learning all the features.,2015-04-26,1
US,42457048,R3DW1FQEQJ7M97,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,2,N,N,"OK, but I wouldn't buy it again","This is the first tablet I ever bought. It has not been a great experience for me, but my four-year-old daughter enjoys it enough.<br /><br />There are four main irritations: 1) the ever-present ads, 2) the lack of customization, 3) the slow wi-fi, and 4) the poor battery. Each and every time that either I or my daughter turns on the Kindle Fire HD, we get an ad that is very easy to click on. This is definitely not good for a young person who might take some time understanding what to click on. Users are not able to customize their interface very much. For example, I cannot put my favorite apps or videos or website on the home screen. Nor can users download apps from anywhere but Amazon, which really cuts down on the choices. The wi-fi is painfully slow at times. All the other wi-fi devices in our home work perfectly well, but the Kindle Fire HD creeps along, struggling to download apps and load webpages. Lastly, the battery life is just awful. We need to charge it after just about every use. This tablet cannot handle decent-sized games or many other apps.<br /><br />Nevertheless, this tablet is a fun diversion for my four-year-old daughter. There are a few free games that we have found. They are age-appropriate and not filled with ads. We've bought a few apps, as well. In retrospect, I probably should have gone with a refurbished tablet that had a little more &#34;umph&#34; in it.",2015-04-26,0
US,12349073,R1G7ISRKCUDB5X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,3,N,Y,Buyers Beware!,"My review is more for the support of Amazon then the product.  First I will say that the product seems to be a good product at a good price.  Purchased 2 tablets for our kids with the main purpose of gaming, music and music.  Pure toy for them with of course computer/tablet skills learning.  Tablets seem to do everything that they claim and as an adult function great.  2 issues however.  First, both original units charging ports went bad within 2 months.  For a product that you need to constantly charge day in day out this is not something that should fail.  Looking further into it this is a common issue with these units.  Was replaced and received new tablets.  Second, broken screen.  My son dropped his tablet and broke his screen (anybody who owns a phone or tablet knows this happens).  This is not covered by warranty (which i never asked for that BTW, but was told several times by amazon support) and amazon does not offer any support for a replacement/repair.  I was simply looking for a replacement screen to purchase and either replace myself or get replaced.  This I find confusing considering that this is a common issue in todays phone/tablet world with touch screens?  They will offer you a replacement tablet at a so called &#34;reduced rate&#34;, but do not support their product with replacement or repair.  I guess you get what you payed for and amazon believes that these things are very disposable?  Nice job amazon!  So the moral is to do your research on everything before purchasing.  BUY LOCALLY too so that you can actually deal with a human.",2015-04-26,0
